review_id,sentence_id,text,category,polarity,target,from_num,to_num
197,31:4,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
124,237:0,It's fast and has excellent battery life.,BATTERY#OPERATION_PERFORMANCE,positive,,0,0
45,79:6,I've only had mine a day but I'm already used to it...,LAPTOP#USABILITY,positive,,0,0
101,292:1,Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.,LAPTOP#USABILITY,positive,,0,0
256,11:11,Great laptop that offers many great features!,LAPTOP#DESIGN_FEATURES,positive,,0,0
3,97:9,"Also, I have had alot of trouble with the keys sticking and will not type correctly.",KEYBOARD#OPERATION_PERFORMANCE,negative,,0,0
333,220:1,"Three weeks after I bought the netbook, the screen quit working.",DISPLAY#OPERATION_PERFORMANCE,negative,,0,0
38,256:4,Pairing it with an iPhone is a pure pleasure - talk about painless syncing - used to take me forever - now it's a snap.,LAPTOP#CONNECTIVITY,positive,,0,0
32,299:1,Great pick for portability and affordability.,LAPTOP#PRICE,positive,,0,0
345,69:3,It gives me the power and speed that I need to run all the programs I use to edit.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
310,45:0,I love my macbook pro!,LAPTOP#GENERAL,positive,,0,0
242,31:6,Good bye BLUE SCREEN and Critical errors!!!!,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
351,11:7,"I even got my teenage son one, because of the features that it offers, like, iChat, Photobooth, garage band and more!",LAPTOP#DESIGN_FEATURES,positive,,0,0
6,303:8,if this computer every breaks down on me i will most definatly get the same one again.,LAPTOP#GENERAL,positive,,0,0
359,34:3,No tutorials on the display.,LAPTOP#MISCELLANEOUS,negative,,0,0
328,28:0,Small and light weight.,LAPTOP#DESIGN_FEATURES,positive,,0,0
344,295:0,2nd Best computer in the world  only one way this computer might become the best is that it needs to upgreade patches  to make less easier for people to hack into,LAPTOP#QUALITY,neutral,,0,0
49,73:1,tons of bloatware and junk programs.,LAPTOP#DESIGN_FEATURES,negative,,0,0
56,34:5,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,LAPTOP#MISCELLANEOUS,negative,,0,0
270,11:11,Great laptop that offers many great features!,LAPTOP#DESIGN_FEATURES,positive,,0,0
105,42:3,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,KEYBOARD#QUALITY,negative,,0,0
43,317:1,The case is carved out of a single block of aluminum.,LAPTOP#QUALITY,positive,,0,0
204,349:4,the whole experiece is horrible so save up and buy a better laptop.,LAPTOP#GENERAL,negative,,0,0
290,273:2,The unibody design is edgy and durable.,LAPTOP#DESIGN_FEATURES,positive,,0,0
96,85:11,"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.",SUPPORT#QUALITY,positive,,0,0
386,277:2,"The screen takes some getting use to, because it is smaller than the laptop.",DISPLAY#USABILITY,neutral,,0,0
315,94:5,so the fact that the computer does not work on the 24 twenty fourth day is my fault.,LAPTOP#QUALITY,negative,,0,0
220,342:2,It's even easy to hook up to other wireless networks.,LAPTOP#CONNECTIVITY,positive,,0,0
301,318:0,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",CPU#MISCELLANEOUS,neutral,,0,0
371,165:2,No Viruses!,LAPTOP#QUALITY,positive,,0,0
373,231:4,"The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.",OS#OPERATION_PERFORMANCE,negative,,0,0
88,174:1,"lightweight, long battery life, excellent transition from PC;",BATTERY#OPERATION_PERFORMANCE,positive,,0,0
331,264:2,"without a big ol' clunky machine in my backpack, I feel like I can do programming homework anywhere.",LAPTOP#PORTABILITY,positive,,0,0
52,115:2,I have had to send in my laptop three times to get it fixed.,SUPPORT#QUALITY,negative,,0,0
384,340:3,Best thing is I can use existing 32 bit old programs.,LAPTOP#USABILITY,positive,,0,0
329,79:4,and plenty of storage with 250 gb(though I will upgrade this and the ram..),HARD_DISC#DESIGN_FEATURES,positive,,0,0
320,298:4,If you have the money I suggest going for the i7.,LAPTOP#GENERAL,positive,,0,0
375,189:11,"It super shiny, so you can see the fingerprints easily.",LAPTOP#QUALITY,negative,,0,0
342,347:0,I bought it for really cheap also and it's AMAZING.,LAPTOP#PRICE,positive,,0,0
256,31:11,"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",LAPTOP#USABILITY,positive,,0,0
159,70:0,It is the easiest computer I have ever used,LAPTOP#USABILITY,positive,,0,0
122,25:4,2) Blue screen first month,LAPTOP#OPERATION_PERFORMANCE,negative,,0,0
350,202:0,"It has far exceeded my expectations for power, storage, and abilitiy.",LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
195,73:1,tons of bloatware and junk programs.,LAPTOP#DESIGN_FEATURES,negative,,0,0
42,71:3,"After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.",BATTERY#OPERATION_PERFORMANCE,negative,,0,0
257,77:1,Ease of use is just one of the benefits I love about my Mac.,LAPTOP#USABILITY,positive,,0,0
341,269:0,THis computer may be small but it is one heck of a power horse.,LAPTOP#DESIGN_FEATURES,neutral,,0,0
365,326:3,"If you're not wanting to be mobile, this is a good laptop to sit on a desk.",LAPTOP#GENERAL,positive,,0,0
34,292:1,Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.,SUPPORT#QUALITY,positive,,0,0
362,56:1,Keyboard is great but primary and secondary control buttons could be more durable.,KEYBOARD#GENERAL,positive,,0,0
154,72:3,It's face and depanable.,LAPTOP#QUALITY,positive,,0,0
380,332:3,"Will not buy another Toshiba, this is my second, not happy w/ either.",COMPANY#GENERAL,negative,,0,0
102,333:0,I'm really impressed with the quality and performance for the price of the computer.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
280,177:1,Might not make the avid gamer happy but I don't really think that is what this computer is designed for.,LAPTOP#MISCELLANEOUS,neutral,,0,0
346,175:0,From the moment I opened the box to the present it has been a great joy.,LAPTOP#GENERAL,positive,,0,0
165,68:5,I highly recommend that you buy this product.,LAPTOP#GENERAL,positive,,0,0
114,159:1,i love ths notebook.,LAPTOP#GENERAL,positive,,0,0
240,298:0,"Waiting for the i7 was well worth it, great value for the price.",LAPTOP#GENERAL,positive,,0,0
73,81:1,And Toshiba is a quality supplier.,SUPPORT#QUALITY,positive,,0,0
100,166:5,No viruses.,LAPTOP#QUALITY,positive,,0,0
340,353:2,"Aside from the trial software and the short battery life, lack of a webcam, its great.",BATTERY#OPERATION_PERFORMANCE,negative,,0,0
341,97:4,"When the computer has been on for several minutes, it will occasionaly just go off by itself.",LAPTOP#OPERATION_PERFORMANCE,negative,,0,0
354,71:3,"After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.",SUPPORT#MISCELLANEOUS,positive,,0,0
155,264:2,"without a big ol' clunky machine in my backpack, I feel like I can do programming homework anywhere.",LAPTOP#DESIGN_FEATURES,positive,,0,0
171,36:0,I think this computer is super lame.,LAPTOP#QUALITY,negative,,0,0
37,69:7,"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.",KEYBOARD#USABILITY,positive,,0,0
28,214:1,"The touchpad is extremely sensitive, which is the only drawback.",MOUSE#OPERATION_PERFORMANCE,negative,,0,0
4,101:6,I should have spent an extra hundred bucks and got a full sized computer.,LAPTOP#GENERAL,negative,,0,0
94,362:1,It has easy to use features and all the speed and power I could ask for.,LAPTOP#USABILITY,positive,,0,0
299,201:2,The newer MacBook that I have purchased is one of the best computers.,LAPTOP#GENERAL,positive,,0,0
345,329:5,Keys stick periodically and I havent had the laptop for 45 days yet.,KEYBOARD#OPERATION_PERFORMANCE,negative,,0,0
365,41:1,"The 13"" MacBook Pro is portable, durable, and very capable.",LAPTOP#PORTABILITY,positive,,0,0
121,292:2,"Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.",LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
30,230:8,"I wanted to purchase the extended warranty and they refused, because they knew it was trouble.",SUPPORT#QUALITY,negative,,0,0
322,314:4,The most amazing part to me as a PC user is the startup and shutdown times - and the fact that you very rarely have to restart the thing.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
131,213:15,They really do have the worlds very worst repair service.,SUPPORT#GENERAL,negative,,0,0
206,317:1,The case is carved out of a single block of aluminum.,LAPTOP#QUALITY,positive,,0,0
28,262:7,This comes in very handy for me as an educator.,SOFTWARE#USABILITY,positive,,0,0
363,214:1,"The touchpad is extremely sensitive, which is the only drawback.",LAPTOP#GENERAL,positive,,0,0
92,178:1,He gave me this PC about 3 years ago and up to this point im still sitting here using it.,LAPTOP#QUALITY,positive,,0,0
242,179:1,This device serves all modern requirements is a very strong game and is very useful for designers.,LAPTOP#MISCELLANEOUS,positive,,0,0
300,94:9,then on top of it all their cusromer service center is in the middle east.,SUPPORT#MISCELLANEOUS,negative,,0,0
243,333:0,I'm really impressed with the quality and performance for the price of the computer.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
382,31:1,The ease in which you set everything up is such that a child could do it.,LAPTOP#USABILITY,positive,,0,0
259,391:1,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",OS#GENERAL,positive,,0,0
89,114:2,Each time taking about 1 day or so.,SUPPORT#QUALITY,negative,,0,0
121,360:2,"But, for the cost this is a winner.",LAPTOP#PRICE,positive,,0,0
239,374:9,The internet speed is spectacular.,LAPTOP#CONNECTIVITY,positive,,0,0
38,131:0,Summary: Dont buy HP.,COMPANY#GENERAL,negative,,0,0
334,104:11,"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.",LAPTOP#QUALITY,negative,,0,0
390,252:1,"High price tag, however.",LAPTOP#PRICE,negative,,0,0
277,201:2,The newer MacBook that I have purchased is one of the best computers.,LAPTOP#GENERAL,positive,,0,0
69,376:0,I Love my new computer!,LAPTOP#GENERAL,positive,,0,0
302,259:6,I also enjoy the fact that my MacBook Pro laptop allows me to run Windows 7 on it by using the VMWare program.,LAPTOP#USABILITY,positive,,0,0
56,59:1,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,BATTERY#QUALITY,negative,,0,0
377,308:0,This was purchased for my daughter and I was pleasantly surprised.,LAPTOP#GENERAL,positive,,0,0
362,154:11,In short I would never buy a Compaq again.,COMPANY#GENERAL,negative,,0,0
354,355:0,This computer I used daily nice compact design.,LAPTOP#USABILITY,positive,,0,0
7,114:2,Each time taking about 1 day or so.,SUPPORT#QUALITY,negative,,0,0
41,230:4,I paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,LAPTOP#DESIGN_FEATURES,negative,,0,0
325,6:8,I lost two items I was working on until I figured out what was happening.,MOUSE#USABILITY,negative,,0,0
89,262:8,iPhotos is an excellent program for storing and organizing photos.,SOFTWARE#MISCELLANEOUS,positive,,0,0
373,185:1,I cannot be happier with the service or product.,LAPTOP#GENERAL,positive,,0,0
277,283:0,"Screen is awesome, battery life is good.",BATTERY#OPERATION_PERFORMANCE,positive,,0,0
333,166:9,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",SOFTWARE#DESIGN_FEATURES,positive,,0,0
256,289:2,"Its fast, has High definition quality in the videos.",LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
236,376:2,I love to write and play with graphics and html programming and my new Toshiba works great on both!,LAPTOP#MISCELLANEOUS,positive,,0,0
164,166:7,A mac is very easy to use and it simply makes sense.,LAPTOP#USABILITY,positive,,0,0
58,12:3,Worth the investment and truly a fine piece of equipment.,LAPTOP#GENERAL,positive,,0,0
31,367:3,It's super fast and a great value for the price!,LAPTOP#GENERAL,positive,,0,0
206,391:10,"It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.",LAPTOP#QUALITY,positive,,0,0
83,168:4,"I wiped nearly everything off of it, installed OpenOffice and Firefox, and I am operating an incredibly efficient and useful machine for a great price.",LAPTOP#GENERAL,positive,,0,0
366,391:1,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",OS#GENERAL,positive,,0,0
68,391:12,It's still beautiful and has better color reproduction than I could ever expect from a notebook.,DISPLAY#QUALITY,positive,,0,0
360,92:0,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.",SUPPORT#QUALITY,negative,,0,0
216,374:8,The graphics are great.,GRAPHICS#GENERAL,positive,,0,0
355,381:1,I love everything about it.,LAPTOP#GENERAL,positive,,0,0
328,68:1,But the screen size is not that bad for email and web browsing.,DISPLAY#DESIGN_FEATURES,neutral,,0,0
278,150:2,the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,GRAPHICS#GENERAL,negative,,0,0
228,24:3,The battery has never worked well.,BATTERY#OPERATION_PERFORMANCE,negative,,0,0
132,391:9,"The Unibody construction is solid, sleek and beautiful.",LAPTOP#QUALITY,positive,,0,0
195,128:8,I can't even turn it off.,LAPTOP#OPERATION_PERFORMANCE,negative,,0,0
383,127:4,"And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",SUPPORT#QUALITY,negative,,0,0
149,60:1,Spent 2 hours on phone with HP Technical Support.,SUPPORT#QUALITY,negative,,0,0
143,204:4,"It is easy to use, has great screen quality, and every so light weight.",LAPTOP#DESIGN_FEATURES,positive,,0,0
32,357:1,I am enjoying it and the quality it provides is great!,LAPTOP#QUALITY,positive,,0,0
135,346:4,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",LAPTOP#USABILITY,positive,,0,0
296,384:2,I can barely use any usb devices because they will not stay connected properly.,LAPTOP#CONNECTIVITY,negative,,0,0
49,160:1,The service I received from Toshiba went above and beyond the call of duty.,SUPPORT#QUALITY,positive,,0,0
256,262:2,I would definitely suggest this laptop!,LAPTOP#GENERAL,positive,,0,0
290,16:1,It is not ideal for children because of the temp.,LAPTOP#QUALITY,negative,,0,0
264,389:3,I dual boot with Linux and that other security-prone OS and it performs flawlessly.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
115,24:13,I would  say if you want to buy one of these machines be careful.,LAPTOP#GENERAL,negative,,0,0
380,374:12,I would recommend it just because of the internet speed probably because thats the only thing i really care about.,LAPTOP#CONNECTIVITY,positive,,0,0
41,352:6,"sounds like a typewriter, but if you can get past that, this is a great laptop for a little money!",MOUSE#QUALITY,negative,,0,0
28,353:1,i would have to say that overall its great!,LAPTOP#GENERAL,positive,,0,0
104,171:0,"Great battery, speed, display.",LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
275,104:1,"The computer itself was fast, ran smoothly, and had no problems.",LAPTOP#GENERAL,positive,,0,0
159,328:1,Can listen to my music and watch my videos with ease and with a great display.,DISPLAY#GENERAL,positive,,0,0
72,382:2,Everything was so easy.,LAPTOP#USABILITY,positive,,0,0
174,49:5,"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",LAPTOP#PRICE,negative,,0,0
54,386:1,Right size and weight for portability.,LAPTOP#DESIGN_FEATURES,positive,,0,0
382,259:2,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",SOFTWARE#GENERAL,positive,,0,0
300,230:4,I paid about 18000 for this laptop because of all the bells and whistles and it kept crapping out on me.,LAPTOP#DESIGN_FEATURES,negative,,0,0
168,369:3,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",LAPTOP#USABILITY,positive,,0,0
387,312:2,Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
212,86:3,both upgrades were quickly accomplished after purchasing the necessary Product Key.,LAPTOP#USABILITY,positive,,0,0
275,366:8,My friends or children use that when they need to borrow the Net =) When I out grow this Meaning when its old and my oldest child is ready for one she will get this one ANd I will be buying only TOSHIBA!,COMPANY#GENERAL,positive,,0,0
4,315:0,"the key bindings take a little getting used to, but have loved the Macbook Pro.",LAPTOP#GENERAL,positive,,0,0
132,81:0,"Good keyboard, long battery life, largest hard drive and windows 7.",HARD_DISC#DESIGN_FEATURES,positive,,0,0
353,22:5,"The video card is great for media, and above average for gaming, but not a gamers first choice.",GRAPHICS#MISCELLANEOUS,positive,,0,0
12,356:7,the mouse jumps around all the time and it clicks stuff i dont want it too.,MOUSE#OPERATION_PERFORMANCE,negative,,0,0
339,50:4,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,WARRANTY#PRICE,negative,,0,0
115,231:7,"This computer was awful, I would never recomend it to another person.",LAPTOP#GENERAL,negative,,0,0
183,341:1,"The battery life has not decreased since I bought it, so i'm thrilled with that.",BATTERY#OPERATION_PERFORMANCE,positive,,0,0
7,189:5,"I got it for Christmas, and I was so excited to set it up!",LAPTOP#GENERAL,positive,,0,0
300,24:3,The battery has never worked well.,BATTERY#OPERATION_PERFORMANCE,negative,,0,0
254,296:3,"The big screen allows you to enjoy watching movies , pictures and etc!",DISPLAY#DESIGN_FEATURES,positive,,0,0
189,94:2,The letter A stopped working after the first week.,KEYBOARD#OPERATION_PERFORMANCE,negative,,0,0
43,73:1,tons of bloatware and junk programs.,SOFTWARE#GENERAL,negative,,0,0
24,304:5,Apple continues to shine and provide a much more enjoyable computer experience!,LAPTOP#GENERAL,positive,,0,0
304,230:5,None of the techs at HP knew what they were doing.,SUPPORT#QUALITY,negative,,0,0
336,381:2,The only downfall is the battery only last 1.5-2.0 hrs when not plugged in.,BATTERY#OPERATION_PERFORMANCE,negative,,0,0
172,214:2,"Otherwise, I love it!",LAPTOP#GENERAL,positive,,0,0
357,53:0,"This laptop leaves alot to be desired, I have had it only 5 months and have had to send it away to be repaired twice...",LAPTOP#QUALITY,negative,,0,0
170,230:19,I swear they design these things to go to crap after a year so you are stuck and have to buy a new one.,LAPTOP#QUALITY,negative,,0,0
111,389:1,Maybe not the cutting edge (Satellite L455D) but it is a workhorse.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
342,314:1,"Let me tell you, this machine is great.",LAPTOP#GENERAL,positive,,0,0
393,317:3,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",CPU#OPERATION_PERFORMANCE,positive,,0,0
147,154:6,"More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.",LAPTOP#OPERATION_PERFORMANCE,negative,,0,0
46,73:4,lots of extra space but the keyboard is ridiculously small.,KEYBOARD#DESIGN_FEATURES,negative,,0,0
324,377:4,"Kind of annoying, but I still love the laptop.",LAPTOP#GENERAL,positive,,0,0
237,80:1,The keyboard has a wonderful nature feel.,KEYBOARD#QUALITY,positive,,0,0
373,6:4,This is the complete opposite to an ergonomic design.,LAPTOP#DESIGN_FEATURES,negative,,0,0
81,175:0,From the moment I opened the box to the present it has been a great joy.,LAPTOP#GENERAL,positive,,0,0
375,41:8,"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).",MOUSE#DESIGN_FEATURES,positive,,0,0
306,41:8,"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).",MOUSE#DESIGN_FEATURES,positive,,0,0
285,366:10,That is my only complaint!,LAPTOP#DESIGN_FEATURES,negative,,0,0
191,282:0,"So far, so good!",LAPTOP#GENERAL,positive,,0,0
185,269:6,"it has 3 usb ports, 1 sd memory card reader and an sd memory car expansion.",LAPTOP#DESIGN_FEATURES,positive,,0,0
256,40:4,All you have to do is turn it on and it works.,LAPTOP#USABILITY,positive,,0,0
89,24:12,"But, at the same time they (the company) would not and could not do anything about my problem.",SUPPORT#QUALITY,negative,,0,0
147,336:3,Comfterbale to use light easy to transport.,LAPTOP#PORTABILITY,positive,,0,0
326,239:4,"Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.",LAPTOP#MISCELLANEOUS,positive,,0,0
341,92:14,Unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,POWER_SUPPLY#DESIGN_FEATURES,negative,,0,0
361,351:2,"the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic, not to mention the laptop was designed for right handed person.",PORTS#DESIGN_FEATURES,negative,,0,0
59,299:2,The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.,LAPTOP#DESIGN_FEATURES,positive,,0,0
175,130:1,in 5 months the connect quality got worse and worse.,LAPTOP#CONNECTIVITY,negative,,0,0
178,230:9,I had something else go wrong and they said it had to be in good working order to be able to buy the warranty.,SUPPORT#QUALITY,negative,,0,0
325,168:8,"ASUS has done an outstanding job of evolving their netbooks, and I would recommend this to anyone who both understands their needs and how netbooks can fit them.",COMPANY#GENERAL,positive,,0,0
94,71:6,The iLife software that comes with the computer is so simple to use and produces a great finished product.,SOFTWARE#USABILITY,positive,,0,0
165,164:6,I also travel with it and it never gives me any problems.,LAPTOP#PORTABILITY,positive,,0,0
240,44:2,Small screen somewhat limiting but great for travel.,DISPLAY#DESIGN_FEATURES,negative,,0,0
390,85:13,Money and time well spent!,LAPTOP#PRICE,positive,,0,0
328,284:1,"Am very glad I bought it, great netbook, low price.",LAPTOP#PRICE,positive,,0,0
360,89:1,"Small enough to use on a long flight, Light enough to carry through airports and powerful enough to replace my desktop while on long business trips.",LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
296,296:7,"Second, it gets scratches easily and when it gets old some thing may operated",LAPTOP#QUALITY,negative,,0,0
81,369:3,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",LAPTOP#DESIGN_FEATURES,positive,,0,0
149,32:8,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",BATTERY#OPERATION_PERFORMANCE,negative,,0,0
66,292:1,Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.,LAPTOP#USABILITY,positive,,0,0
357,92:7,This was the 3rd day and part still had not been shipped.,SUPPORT#QUALITY,negative,,0,0
213,263:9,"I've saved a lot of time and headaches so far, using my new MacBook Pro.",LAPTOP#GENERAL,positive,,0,0
314,375:0,This laptop is a great price and has a sleek look.,LAPTOP#PRICE,positive,,0,0
81,304:1,The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,OS#QUALITY,positive,,0,0
247,97:4,"When the computer has been on for several minutes, it will occasionaly just go off by itself.",LAPTOP#OPERATION_PERFORMANCE,negative,,0,0
278,121:1,"I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!)only to get another ""HP/Compaq"" piece of crap.",LAPTOP#QUALITY,negative,,0,0
349,60:2,"They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.",SUPPORT#QUALITY,negative,,0,0
178,89:6,"No, tey don't even support their own bios and it ""could be a problem with the bios"" How can a company that makes a fairly decent product get away with such insanity??!!",SUPPORT#QUALITY,negative,,0,0
315,334:2,defective software.,SOFTWARE#QUALITY,negative,,0,0
247,325:1,"I dislike the weight and size, cubersome.",LAPTOP#PORTABILITY,negative,,0,0
174,68:2,I like this machine because its very lightweight...,LAPTOP#DESIGN_FEATURES,positive,,0,0
306,213:15,They really do have the worlds very worst repair service.,SUPPORT#GENERAL,negative,,0,0
390,175:1,"It is always reliable, never bugged and responds well.",LAPTOP#QUALITY,positive,,0,0
371,213:4,even though I had the receipt in front of me proving it still had 2 months left on the warranty.,SUPPORT#QUALITY,negative,,0,0
235,314:1,"Let me tell you, this machine is great.",LAPTOP#GENERAL,positive,,0,0
306,366:11,LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,LAPTOP#PRICE,positive,,0,0
276,366:6,I tell everyone I see out looking to get this or another Toshiba.,COMPANY#GENERAL,positive,,0,0
295,235:1,"I am not going to sit here and complain about it not having a cd drive and what not because it is a netbook, it is made to be compact and if you want all the other stuff get a laptop.",LAPTOP#DESIGN_FEATURES,neutral,,0,0
177,3:2,Everything from the design to the OS is simple and to the point.,LAPTOP#GENERAL,positive,,0,0
178,78:0,This is a nicely sized laptop with lots of processing power and long battery life.,LAPTOP#DESIGN_FEATURES,positive,,0,0
19,336:1,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.",MOUSE#OPERATION_PERFORMANCE,neutral,,0,0
69,355:1,Excellent speed for processing data.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
6,330:1,"The screen graphics and clarity, and sharpness are great.",DISPLAY#QUALITY,positive,,0,0
85,286:0,"I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;",LAPTOP#DESIGN_FEATURES,positive,,0,0
331,29:8,Its hard to encounter a problem on a mac that would require such abrupt action.,LAPTOP#GENERAL,positive,,0,0
1,325:1,"I dislike the weight and size, cubersome.",LAPTOP#DESIGN_FEATURES,negative,,0,0
310,347:2,Recommended to people as their first laptop.,LAPTOP#MISCELLANEOUS,positive,,0,0
164,364:2,"The delivery was fast, and I would not hesitate to purchase this laptop again.",LAPTOP#GENERAL,positive,,0,0
6,92:10,"The rep did not even answer my question, I had to ask him, if he understood what I ask or if he spoke english because he didn't even try to acknowledge my question.",SUPPORT#QUALITY,negative,,0,0
357,374:2,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,MOUSE#QUALITY,negative,,0,0
349,213:5,Dealing with the support drone on the other end of the chat was sheer torture.,SUPPORT#QUALITY,negative,,0,0
131,70:3,I LOVE IT!,LAPTOP#GENERAL,positive,,0,0
326,115:7,This computer that I have has had issues with the keyboard where it lost half the keyboard functions.,KEYBOARD#QUALITY,negative,,0,0
312,340:3,Best thing is I can use existing 32 bit old programs.,LAPTOP#USABILITY,positive,,0,0
366,172:3,I'd recommend this laptop to anyone!,LAPTOP#GENERAL,positive,,0,0
178,263:5,The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!,POWER_SUPPLY#DESIGN_FEATURES,positive,,0,0
25,111:0,This just keeps having it's hard drive replaced!,HARD_DISC#QUALITY,negative,,0,0
73,10:0,the laptop was really good and it goes really fast just the way i thought it would of run.,LAPTOP#OPERATION_PERFORMANCE,positive,,0,0
377,319:3,We haven't had any problems with it at all.,LAPTOP#GENERAL,positive,,0,0
41,72:3,It's face and depanable.,LAPTOP#QUALITY,positive,,0,0
45,168:0,"Right out of the box, this little netbook did everything I asked of it, including streaming the everyday video you're bound to encounter checking mail and websites (my biggest complaint previously).",LAPTOP#MISCELLANEOUS,positive,,0,0
234,277:0,"Since I purchased my Toshiba netbook, I have been very pleased with it, I have a laptob and a desktop.",LAPTOP#GENERAL,positive,,0,0
37,32:6,Another issue I have with it is the battery.,BATTERY#GENERAL,negative,,0,0
105,189:3,"It is so great, I can Hardly ever take my hands off it!",LAPTOP#GENERAL,positive,,0,0
353,277:2,"The screen takes some getting use to, because it is smaller than the laptop.",DISPLAY#USABILITY,neutral,,0,0
56,327:3,One of them seems to have worked.,SUPPORT#QUALITY,positive,,0,0
374,324:2,Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,LAPTOP#MISCELLANEOUS,neutral,,0,0
81,327:0,I would like to have volume buttons rather than the adjustment that is on the front.,LAPTOP#DESIGN_FEATURES,negative,,0,0
130,93:3,They sent me a replacement part and without informing me are requiring that I return it within 15 days or contact them and let them know the broken part will be returned later.,SUPPORT#QUALITY,negative,,0,0
31,16:2,"I Contacted HP  about this situation and was given excuses, without results.",SUPPORT#QUALITY,negative,,0,0
76,370:0,Excellent product for the money.,LAPTOP#PRICE,neutral,,0,0
